is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	keyword5	keyword6	keyword7	keyword8	keyword9	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.2343804605288704	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.2692307692307693	0.0	0.10330517046468733	0.06831222943186091	0.07861472675156243	0.19362604608506248	0.08333333333333333	0.0	0.3333333333333333	0.0
0.0	0.28617608647865833	0.0	0.36666666666666664	0.0	0.0	0.0	0.42857142857142855	0.0	0.0	0.0	0.12392104382736702	0.09107948383022019	0.157037593279204	0.20166844504801634	0.0	0.1497584541062802	1.0	0.25
0.0	0.2860318444995864	0.1875	0.0	0.27450980392156865	1.0	0.5625	0.4	0.8	0.0	0.0	0.2271472056314786	0.12523257961428721	0.27464821763602254	0.4065934065934066	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.2860318444995864	0.0	0.34375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14454822176548637	0.10246250731561114	0.19617729831144465	0.29346063772293285	0.0	0.1497584541062802	1.0	0.25
0.0	0.31219209434035455	0.4	0.0	0.14583333333333334	0.0	0.0	0.42857142857142855	0.0	0.4666666666666667	0.0	0.22718858035017286	0.10246472124595292	0.314075186558408	0.5330293917935783	0.08333333333333333	0.0	0.3333333333333333	0.0
0.0	0.4411597791879482	0.0	0.55	0.0	0.0	0.22500000000000003	0.0	0.0	0.0	0.0	0.24761657165140855	0.13660634584167863	0.5479599475949841	0.24646209892111537	0.0	0.1497584541062802	1.0	0.25
0.0	0.31219209434035455	0.4	0.0	0.14583333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.16522805843648936	0.10246472124595292	0.19629699159900504	0.4911242603550297	0.0	0.391304347826087	0.0	1.0
0.0	0.543594889806631	0.12000000000000001	0.0	0.17948717948717952	0.64	0.18000000000000002	0.0	0.0	0.0	0.0	0.35047124304267163	0.21627483618385707	0.42923450109623545	0.3340643675640112	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.49256539105785335	0.27272727272727276	0.5	0.10144927536231885	0.0	0.0	0.0	0.0	0.0	0.0	0.2062720667674019	0.20490368368065387	0.586386578184877	0.45422446406052963	0.0	0.1497584541062802	1.0	0.25
0.0	1.0	0.13636363636363638	0.0	0.05185185185185186	0.0	0.0	0.0	0.0	0.07954545454545456	0.0	0.39035465608602565	0.31860921701038325	0.6943829551743221	0.17192097519966382	1.0	1.0	0.0	0.75
0.0	0.18156269739980146	0.0	0.5238095238095237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35072631672756444	0.10245143883792368	0.23469721767594107	0.20714143492400613	0.0	0.1497584541062802	1.0	0.25
0.0	0.13001447477253927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2684466975644747	0.07969243501693508	0.1177063789868668	0.023959646910466585	1.0	1.0	0.0	0.75
0.0	0.07804802358508864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24784208765473403	0.05692377158302198	0.157037593279204	0.056552526918226806	1.0	1.0	0.0	0.75
0.0	0.026029134000879712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24788724015749497	0.05692518049759806	0.03928336620644313	0.025641025641025644	1.0	1.0	0.0	0.75
0.0	0.052189927758971764	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.12405662483811906	0.022772890327107144	0.039403645956003576	0.11187173482255451	1.0	1.0	0.0	0.75
0.0	0.052189927758971764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3888888888888889	0.0	0.1447327289778056	0.034159335490660706	0.07880729191200715	0.07872455413439022	0.08333333333333333	0.0	0.3333333333333333	0.0
0.0	0.10437985551794353	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.10338052069843257	0.034159335490660706	0.0	0.16663664204647813	1.0	1.0	0.0	0.75
0.0	0.20791836207453335	0.0	0.32352941176470584	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.26839781797642587	0.1252299632436612	0.3136924014437726	0.37032366540563266	0.0	0.1497584541062802	1.0	0.25
0.0	0.07804802358508864	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	0.0	0.23333333333333334	0.0	0.22718858035017286	0.034153296751556525	0.078518796639602	0.1426908526530217	0.08333333333333333	0.0	0.3333333333333333	0.0
0.0	0.07793012626849484	0.0	0.0	0.0	0.0	0.0	0.35294117647058826	0.0	0.0	0.0	0.2889911835843021	0.10245807968974435	0.2743136887473063	0.1677175283732661	1.0	1.0	0.0	0.75
0.0	0.12988354378082473	0.0	0.0	0.0	0.0	0.0	0.35294117647058826	0.7058823529411765	0.3888888888888889	0.0	0.2889911835843021	0.10245807968974435	0.039187669821043755	0.08890290037831025	0.08333333333333333	0.0	0.3333333333333333	0.0
0.0	0.3622148496772368	0.11538461538461539	0.21153846153846154	0.1728395061728395	0.6153846153846154	0.3461538461538462	0.24000000000000002	0.0	0.0	0.0	0.3710197403811552	0.1935045633301327	0.428974358974359	0.3753678015973098	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.10432708511576054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1653786765389839	0.06831706050854273	0.15751812447038882	0.1689785624211854	1.0	1.0	0.0	0.75
0.0	0.13034296005493579	0.27272727272727276	0.0	0.3888888888888889	0.0	0.0	0.0	0.0	0.31818181818181823	0.0	0.16534853095448898	0.04554336498775454	0.23613267466478477	0.3680818270982206	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.20502630338695912	0.06666666666666668	0.0	0.10144927536231885	0.35555555555555557	0.0	0.13636363636363638	0.0	0.07777777777777778	0.0	0.49299023957409055	0.2275695650628707	0.34698345393372354	0.19076805771430244	1.0	1.0	0.0	0.75
0.0	0.15570345147809936	0.15000000000000002	0.0	0.2222222222222222	0.0	0.22500000000000003	0.0	0.0	0.0	0.0	0.3714248574771128	0.15937480815150518	0.3131199700542766	0.1758441922376349	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.1565697832769153	0.3333333333333333	0.0	0.46666666666666673	0.0	0.0	0.0	0.0	0.0	0.0	0.1447327289778056	0.05693222581776785	0.23642187573602147	0.5586380832282472	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.026094963879485882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12405662483811906	0.045545780654214274	0.11821093786801073	0.06287155467483337	1.0	1.0	0.0	0.75
0.0	0.3033203934722798	0.0410958904109589	0.0	0.06306306306306307	0.2191780821917808	0.0	0.0	0.0	0.0	0.0	0.8175036416873888	0.443543714012423	0.3791759213090975	0.14771859403584162	1.0	1.0	0.0	0.75
0.0	0.18183696129315463	0.16666666666666666	0.0	0.24561403508771928	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.2889911835843021	0.1479966142413267	0.19593834910521876	0.31210592686002514	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.1559387715559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30968978997279906	0.14799963302377941	0.19605775090235786	0.17864649012189998	1.0	1.0	0.0	0.75
0.0	0.23426220600791742	0.0	0.0	0.0	0.0	0.0	0.46153846153846156	0.0	0.5	0.0	0.20657270013124582	0.09108149656532885	0.19641683103221563	0.40563261874737283	0.08333333333333333	0.0	0.3333333333333333	0.0
0.0	0.33184891967672764	0.11320754716981132	0.20754716981132074	0.043209876543209874	0.0	0.0	0.0	0.0	0.0	0.0	0.6973921261702946	0.38682050418304437	0.4988073941562313	0.26429790074920256	0.0	0.1497584541062802	1.0	0.25
0.0	0.3365111222612477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.3917031539888683	0.19350838603995574	0.42923450109623545	0.17396787104556174	1.0	1.0	0.0	0.75
0.0	0.3882820641475935	0.24000000000000002	0.0	0.08974358974358976	0.0	0.18000000000000002	0.25	0.0	0.14	0.0	0.43293506493506495	0.20489161111190643	0.5462984559406633	0.3910850375568837	0.0	0.391304347826087	0.0	1.0
0.0	0.10416909356838684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20661034092937466	0.09108350937160292	0.07861472675156243	0.06156138943024189	1.0	1.0	0.0	0.75
0.0	0.2082330720070377	0.42857142857142855	0.7857142857142857	0.15555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.20657270013124582	0.11385237394381607	0.19641683103221563	0.4829760403530895	0.0	0.391304347826087	0.0	1.0
0.0	0.13034296005493579	0.0	0.0	0.0	0.0	0.4090909090909091	0.0	0.0	0.0	0.0	0.14467996458517787	0.06831545009270841	0.19677722888732063	0.3658399887908085	1.0	1.0	0.0	0.75
0.0	0.23402605459057071	0.375	0.0	0.13725490196078433	0.0	0.0	0.4	0.0	0.0	0.0	0.24779695159797666	0.12523257961428721	0.19617729831144465	0.4923437218519185	0.0	0.391304347826087	0.0	1.0
0.0	0.052110852110852104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16531839635799647	0.06831383973381548	0.11799416964453639	0.05624211853720051	1.0	1.0	0.0	0.75
0.0	0.5790942423446084	0.037037037037037035	0.0	0.05691056910569106	0.19753086419753085	0.1111111111111111	0.07500000000000001	0.0	0.0	0.0	1.0	0.6481732853805096	0.7170539138281075	0.17375133685571542	1.0	1.0	0.0	0.75
0.0	0.052058268001759424	0.0	0.0	0.0	0.0	0.0	0.0	0.9230769230769231	0.0	0.0	0.10328635006562291	0.09108149656532885	0.07856673241288625	0.13997477931904162	1.0	1.0	0.0	0.75
0.0	0.05229573602609588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0413823923730076	1.6106151547701493e-06	0.07900080275770882	0.21899957965531738	1.0	1.0	0.0	0.75
0.0	0.1817454479759462	0.15789473684210525	0.0	0.23333333333333336	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.22702317184609558	0.1138402983870581	0.23498291118498058	0.3651806245827461	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.20833818713677368	0.0	0.0	0.0	0.0	0.3461538461538462	0.5	0.0	0.0	0.0	0.14462723865056226	0.09108350937160292	0.19653681687890606	0.27891780350796747	1.0	1.0	0.0	0.75
0.0	0.10437985551794353	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.06202831241905953	0.045545780654214274	0.07880729191200715	0.3266078184110971	1.0	1.0	0.0	0.75
0.0	0.1817454479759462	0.15789473684210525	0.0	0.23333333333333336	0.0	0.23684210526315788	0.0	0.0	0.0	0.0	0.2683001121817493	0.15937802795844652	0.3916381853083009	0.2619241896001781	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.18183696129315463	0.16666666666666666	0.0	0.24561403508771928	0.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.2889911835843021	0.15938124787922228	0.19593834910521876	0.3215636822194199	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.15586025253698968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30963341098318087	0.1479966142413267	0.19593834910521876	0.1702395964691047	1.0	1.0	0.0	0.75
0.0	0.2860318444995864	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.4375	0.0	0.24779695159797666	0.11384754346494917	0.27464821763602254	0.38353449828859676	0.08333333333333333	0.0	0.3333333333333333	0.0
0.0	0.33416376017272875	0.0	0.0	0.0	0.41025641025641024	0.0	0.15789473684210525	0.0	0.08974358974358974	0.0	0.47296306988519027	0.3527806061928318	0.42562098154401223	0.16192358815309638	1.0	1.0	0.0	0.75
0.0	0.10427436804394864	0.0	0.0	0.0	0.7272727272727273	0.0	0.0	0.0	0.0	0.0	0.10334283184655563	0.06831545009270841	0.07871089155492825	0.21115314557937512	1.0	1.0	0.0	0.75
0.0	0.10432708511576054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1653786765389839	0.06831706050854273	0.15751812447038882	0.1689785624211854	1.0	1.0	0.0	0.75
0.0	0.10395918103726667	0.17647058823529413	0.0	0.25925925925925924	0.9411764705882353	0.0	0.0	0.0	0.0	0.0	0.20645985998186603	0.102460293463543	0.11763465054141471	0.2896174863387978	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.10411653600351885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08262908005249833	0.11385237394381607	0.11785009861932938	0.19798234552332916	1.0	1.0	0.0	0.75
0.0	0.13008003930848105	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	0.0	0.0	0.0	0.12392104382736702	0.11384995866168564	0.19629699159900504	0.404209913667669	1.0	1.0	0.0	0.75
0.0	0.18192856681521669	0.0	0.32352941176470584	0.0	0.9411764705882353	0.0	0.0	0.0	0.0	0.0	0.20645985998186603	0.13661479813372032	0.23526930108282942	0.3299705758722151	0.0	0.1497584541062802	1.0	0.25
0.0	0.23343775379974477	0.0	0.26190476190476186	0.0	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.18567863826753409	0.18213964830657964	0.3129296235679215	0.30271454171367895	0.0	0.1497584541062802	1.0	0.25
0.0	0.05213718402197432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020668566369311123	0.06831545009270841	0.039355445777464124	0.2548689925739106	1.0	1.0	0.0	0.75
0.0	0.10406403144678486	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.10326753652280585	0.11384995866168564	0.157037593279204	0.12173828693374723	1.0	1.0	0.0	0.75
0.0	0.026081771278940135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020672334567372986	0.056930816654086495	0.0	0.1008827238335435	1.0	1.0	0.0	0.75
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06831706050854273	0.0	0.10844892812105929	1.0	1.0	0.0	0.75
0.0	0.15570345147809936	0.0	0.0	0.0	0.0	0.22500000000000003	0.0	0.0	0.0	0.0	0.1857124287385564	0.17075903930641845	0.23483997754070746	0.25823175003502874	1.0	1.0	0.0	0.75
0.0	0.07820577603296147	0.0	0.0	0.0	0.0	0.4090909090909091	0.0	0.0	0.0	0.0	0.10334283184655563	0.07970149264518538	0.11806633733239238	0.21675774134790524	1.0	1.0	0.0	0.75
0.0	0.026002894954507857	0.0	0.0	0.0	0.0	0.28125	0.0	0.0	0.0	0.0	0.04129949193299611	0.13661761576362524	0.07847091932457786	0.10970996216897856	1.0	1.0	0.0	0.75
0.0	0.15601736972704713	0.1875	0.0	0.411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.16519796773198445	0.12523257961428721	0.19617729831144465	0.36047558998378665	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.10385454170054069	0.15789473684210525	0.0	0.23333333333333336	0.0	0.0	0.0	0.0	0.0	0.0	0.1444692911747881	0.1707624603512936	0.11749145559249029	0.24530821155700622	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.13014567000439856	0.21428571428571427	0.0	0.3111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.14460089009187208	0.11385237394381607	0.11785009861932938	0.437578814627995	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.13008003930848105	0.2	0.0	0.4375	0.0	0.0	0.0	0.0	0.0	0.0	0.08261402921824468	0.11384995866168564	0.157037593279204	0.34988844698806876	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04134466913474597	0.06831706050854273	0.0	0.14880201765447668	1.0	1.0	0.0	0.75
0.0	0.05213718402197432	0.27272727272727276	0.0	0.19444444444444445	0.0	0.0	0.0	0.0	0.0	0.0	0.08267426547724449	0.07970149264518538	0.11806633733239238	0.4297323805520527	0.0	0.391304347826087	0.0	1.0
0.0	0.07828489163845764	0.3333333333333333	0.0	0.46666666666666673	0.0	0.0	0.0	0.0	0.0	0.0	0.08270441655874604	0.05693222581776785	0.11821093786801073	0.4015492704017294	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.026055426055426052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04132959908949912	0.09108552224904615	0.0	0.08650693568726357	1.0	1.0	0.0	0.75
0.0	0.2060498995097098	0.08571428571428572	0.0	0.19444444444444445	0.0	0.0	0.0	0.0	0.0	0.0	0.30867809918885886	0.27313865909748847	0.27150275884453096	0.1321792961137223	1.0	1.0	0.0	0.75
0.0	0.10432708511576054	0.30000000000000004	0.0	0.42424242424242425	0.0	0.0	0.0	0.0	0.0	0.0	0.10336167283686493	0.06831706050854273	0.15751812447038882	0.3984867591424968	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.05224277831872769	0.42857142857142855	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.06205094223023029	0.034161348688412356	0.0789039286893364	0.5384615384615384	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.05226924375860546	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04137484221931794	0.022775306207123456	0.07895233600755074	0.5788146279949559	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.3348310867032784	0.08571428571428572	0.0	0.12962962962962962	0.0	0.0	0.0	0.0	0.0	0.0	0.3909922589725546	0.3528071531733411	0.46543330087633883	0.22175092666895946	1.0	1.0	0.0	0.75
0.0	0.20760460197079916	0.15000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20634714304284046	0.18214327046133172	0.27397997379749206	0.28457335014712065	1.0	1.0	0.0	0.75
0.0	0.026029134000879712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12394362007874749	0.11385237394381607	0.11785009861932938	0.1130727196300967	1.0	1.0	0.0	0.75
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04135220827937302	0.05693222581776785	0.039403645956003576	0.13781300666546567	1.0	1.0	0.0	0.75
0.0	0.10411653600351885	0.42857142857142855	0.0	0.3111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.14460089009187208	0.11385237394381607	0.1571334648257725	0.5149222362337117	0.0	0.391304347826087	0.0	1.0
0.0	0.05216354255788027	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04134466913474597	0.06831706050854273	0.11813859335279164	0.4073139974779319	0.0	0.391304347826087	0.0	1.0
0.0	0.13001447477253927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14454822176548637	0.13661761576362524	0.2354127579737336	0.16447486939290218	1.0	1.0	0.0	0.75
0.0	0.07812682017629013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14462723865056226	0.09108350937160292	0.07861472675156243	0.2706637624670412	1.0	1.0	0.0	0.75
0.0	0.05203201572339243	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08261402921824468	0.12523519607741837	0.039259398319801	0.20011640314288487	1.0	1.0	0.0	0.75
0.0	0.05197959051863334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10322992999093301	0.14799963302377941	0.11763465054141471	0.069693148381673	1.0	1.0	0.0	0.75
0.0	0.052058268001759424	0.21428571428571427	0.0	0.15555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.08262908005249833	0.10246693525457246	0.11785009861932938	0.2988650693568726	0.0	0.391304347826087	0.0	1.0
0.0	0.026081771278940135	0.30000000000000004	0.0	0.42424242424242425	0.0	0.0	0.0	0.0	0.0	0.0	0.020672334567372986	0.06831706050854273	0.039379531117597205	0.3064312736443884	0.16666666666666666	0.06280193236714976	0.3333333333333333	0.25
0.0	0.05187505639994327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02063095980750379	0.15937158845839222	0.039116202945990185	0.04519811508594942	1.0	1.0	0.0	0.75
0.0	0.23238623238623238	0.1	0.0	0.07526881720430108	0.0	0.0	0.0	0.0	0.0	0.0	0.2883612300506034	0.23901815050924244	0.2334201469630732	0.23004863988470536	1.0	1.0	0.0	0.75
0.0	0.026094963879485882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08270441655874604	0.05693222581776785	0.039403645956003576	0.07007746352008648	1.0	1.0	0.0	0.75
0.0	0.02604227339209671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02066103409293747	0.056926589461989904	0.0	0.013871374527112224	1.0	1.0	0.0	0.75
0.0	0.3368491545287125	0.2608695652173913	0.0	0.19444444444444445	0.0	0.0	0.0	0.0	0.0	0.0	0.26810491384622237	0.21628328683260695	0.50789313904068	0.6114814147601032	0.0	0.391304347826087	0.0	1.0
0.0	0.10422170422170421	0.5	0.0	0.17948717948717952	0.0	0.0	0.0	0.0	0.0	0.0	0.12398879726849735	0.09108552224904615	0.19665694940756065	0.5203026481715007	0.0	0.391304347826087	0.0	1.0
0.0	0.586826954779477	0.1111111111111111	0.0	0.04242424242424243	0.0	0.0	0.0	0.0	0.0	0.0	0.5947268761004131	0.5460967744573269	0.8436325295681673	0.35764865651372596	1.0	1.0	0.0	0.75
