is_a_highlight	abstract	keyword1	keyword2	keyword3	keyword4	keyword5	keyword6	keyword7	keyword8	keyword9	keyword10	introduction	conclusion	text	word freq. in sentence	n_sents_intro	n_sents_text	n_sents_abst	n_sents_conclu
0.0	0.6531824086101318	0.0	0.32142857142857145	0.7142857142857142	0.0	0.5714285714285714	0.21428571428571427	0.0	0.0	0.8571428571428571	0.0	0.5563001017546472	0.15407679742141275	0.47501525151128615	0.40563086548488014	1.0	0.6329113924050633	1.0	1.0
0.0	1.0	0.0	0.22500000000000003	0.0	0.0	0.0	0.15000000000000002	0.0	0.0	0.30000000000000004	0.275	0.6666666666666667	0.2888488977442049	0.36867932185880053	0.21828293361140083	1.0	0.6329113924050633	1.0	1.0
0.0	0.41435442101368847	0.0	0.5625	0.0	0.0	0.0	0.375	0.375	0.375	0.375	0.0	0.4448413584381435	0.1540663381345819	0.31645452698084275	0.9807835542976315	0.0	0.4430379746835443	0.5	0.08333333333333333
0.0	0.7125626275746892	0.0	0.0	0.3571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33378006105278835	0.1733375741203982	0.21111788956057162	0.08654848800834204	0.4375	1.0	0.5	0.5
0.0	0.1784220797323669	0.0	0.3461538461538462	0.0	0.0	0.6153846153846154	0.46153846153846156	0.0	0.0	0.9230769230769231	0.0	0.5564243868533413	0.17334332719677398	0.31678810518918515	0.41558441558441567	0.0625	0.0	0.0	0.0
0.0	0.11894805315491125	0.0	0.3461538461538462	0.0	0.0	0.0	0.23076923076923078	0.0	0.0	0.46153846153846156	0.0	0.5007819481680071	0.13482072778491647	0.31678810518918515	0.3291307232913073	1.0	0.6329113924050633	1.0	1.0
0.0	0.17927170868347342	0.0	0.45000000000000007	0.5	0.0	0.0	0.30000000000000004	0.0	0.0	0.6000000000000001	0.0	0.38975830290384283	0.057783374917523146	0.21141492493104022	0.383733055265902	1.0	0.6329113924050633	1.0	1.0
0.0	0.17702378757145493	0.0	0.5	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.0	0.666964219296288	0.1733145649388508	0.26352710960143255	0.4009384775808134	1.0	0.6329113924050633	1.0	1.0
0.0	0.35294117647058826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.17330306222209413	0.47401627096131493	0.052137643378519304	0.4375	1.0	0.5	0.5
0.0	0.17730168990673192	0.0	0.2647058823529412	0.0	0.0	0.0	0.17647058823529413	0.0	0.0	0.35294117647058826	0.0	0.7782986111111112	0.17332031676569523	0.36906740535549404	0.218561001042753	1.0	0.6329113924050633	1.0	1.0
0.0	0.526123492875411	0.0	0.1875	0.0	0.0	0.3333333333333333	0.125	0.0	0.0	0.5	0.22916666666666666	0.8880964762400021	0.2503022533007029	0.47335261499917103	0.18181818181818182	1.0	0.6329113924050633	1.0	1.0
0.0	0.23827252419955325	0.0	0.75	0.0	0.0	0.6666666666666666	0.25	0.0	0.0	1.0	0.0	0.38958410924891373	0.09630178962049127	0.26408287854962537	0.48008342022940564	0.0625	0.0	0.0	0.0
0.0	0.17702378757145493	0.0	0.0	0.27777777777777773	0.0	0.4444444444444444	0.0	0.0	0.0	0.3333333333333333	0.0	0.611383867688264	0.1347971950284339	0.3162325315217191	0.05839416058394161	0.4375	1.0	0.5	0.5
0.0	0.2922908293752284	0.0	0.375	0.0	0.2708333333333333	0.3333333333333333	0.125	0.0	0.0	0.5	0.0	0.9436025060050022	0.21179115691815023	0.3681631449993552	0.2352829652099725	1.0	0.6329113924050633	1.0	1.0
0.0	0.35294117647058826	0.0	0.22500000000000003	0.0	0.0	0.4	0.30000000000000004	0.0	0.0	0.6000000000000001	0.0	0.8333333333333334	0.2118183407294644	0.36867932185880053	0.45742092457420935	1.0	0.6329113924050633	1.0	1.0
0.0	0.059474026577455624	0.0	0.0	0.0	0.0	0.6153846153846154	0.0	0.0	0.0	0.46153846153846156	0.0	0.6120668255386755	0.15408202749084524	0.10559603506306173	0.08342022940563086	0.4375	1.0	0.5	0.5
0.0	0.2909355395945086	0.0	0.16666666666666666	0.0	0.0	0.2962962962962963	0.1111111111111111	0.2222222222222222	0.2222222222222222	0.4444444444444444	0.0	0.8875030932937392	0.1732628125485637	0.3677769598822231	0.4127632950990616	0.0	0.4430379746835443	0.5	0.08333333333333333
0.0	0.1781406568936723	0.0	0.32142857142857145	0.0	0.0	0.0	0.21428571428571427	0.0	0.0	0.42857142857142855	0.0	0.5006700915791825	0.09629446732445623	0.21111788956057162	0.32012513034410844	1.0	0.6329113924050633	1.0	1.0
0.0	0.11764705882352942	0.0	0.45000000000000007	0.0	0.0	0.4	0.15000000000000002	0.0	0.0	0.6000000000000001	0.0	0.888888888888889	0.19256070147577925	0.3160108473075433	0.23566214807090716	1.0	0.6329113924050633	1.0	1.0
0.0	0.17730168990673192	0.0	0.0	0.2941176470588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6115203373015873	0.1348019010685793	0.2108956602031394	0.047549530761209595	0.4375	1.0	0.5	0.5
0.0	0.11932506758646406	0.0	0.0	0.45454545454545453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5010058113544926	0.13483014267682977	0.26417573469538824	0.1042752867570386	0.4375	1.0	0.5	0.5
0.0	0.11876043792911486	0.0	0.32142857142857145	0.0	0.0	0.0	0.21428571428571427	0.0	0.0	0.42857142857142855	0.0	0.6119301119301119	0.15407679742141275	0.3166768343408574	0.3065693430656934	1.0	0.6329113924050633	1.0	1.0
0.0	0.23603171676193987	0.0	0.5	0.27777777777777773	0.0	0.4444444444444444	0.16666666666666666	0.0	0.0	0.6666666666666666	0.0	0.83370527412036	0.21183193484926774	0.4743487972825786	0.32586027111574556	1.0	0.6329113924050633	1.0	1.0
0.0	0.17619528310544189	0.0	0.21428571428571427	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.2857142857142857	0.0	0.7220611557141441	0.15404019488662438	0.21060008114188764	0.20986773503100814	1.0	0.6329113924050633	1.0	1.0
0.0	0.4117647058823529	0.0	0.22500000000000003	0.25	0.0	0.4	0.15000000000000002	0.0	0.0	0.6000000000000001	0.0	1.0	0.2503336192368346	0.47401627096131493	0.4101494612443518	1.0	0.6329113924050633	1.0	1.0
0.0	0.2945779250667403	0.0	0.0	0.2631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.944655163865338	0.25034146178533206	0.5268694175832288	0.07017113414708948	0.4375	1.0	0.5	0.5
0.0	0.47280450641795185	0.0	0.5294117647058824	0.2941176470588235	0.0	0.47058823529411764	0.17647058823529413	0.0	0.0	0.7058823529411765	0.0	0.7227058531746032	0.21183873246281112	0.5272391505078486	0.7607924921793535	1.0	0.6329113924050633	1.0	1.0
0.0	0.23714682723483094	0.0	0.3	0.0	0.8666666666666666	0.5333333333333333	0.2	0.0	0.0	0.8	0.36666666666666664	0.6674110465981837	0.17333182135644348	0.3693265819041987	0.3490815753589477	1.0	0.6329113924050633	1.0	1.0
0.0	0.5269417253682188	0.0	0.391304347826087	0.0	0.0	0.34782608695652173	0.13043478260869565	0.0	0.0	0.5217391304347826	0.23913043478260868	0.9993312527864467	0.3273343778033449	0.4735183547103052	0.5052882466855355	1.0	0.6329113924050633	1.0	1.0
0.0	0.3568441594647338	0.0	0.6923076923076924	0.0	0.0	0.0	0.23076923076923078	0.0	0.0	0.46153846153846156	0.0	0.5007819481680071	0.13482072778491647	0.2639900876576543	0.6840458811261731	1.0	0.6329113924050633	1.0	1.0
0.0	0.11970447956607128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33415324985092426	0.09631277455592746	0.10574465720952628	0.16922389393713688	0.4375	1.0	0.5	0.5
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22281865851537067	0.05778860626533075	0.10578187813779433	0.018769551616266943	0.4375	1.0	0.5	0.5
0.0	0.2959674435812061	0.0	0.5625	0.0	0.0	0.0	0.1875	0.0	0.0	0.375	0.0	0.4448413584381435	0.21184553044548915	0.263712105817369	0.4927752122746909	1.0	0.6329113924050633	1.0	1.0
0.0	0.1778601204261232	0.2857142857142857	0.3	0.3333333333333333	0.0	0.0	0.2	0.0	0.0	0.4	0.0	0.33370552329909187	0.19259207507688766	0.3693265819041987	0.3808454319403226	1.0	0.6329113924050633	1.0	1.0
0.0	0.41435442101368847	0.0	0.5625	0.0	0.40625	1.0	0.1875	0.0	0.0	0.75	0.34375	0.5004465282429114	0.1733260689048843	0.42193936930779036	0.583941605839416	1.0	0.6329113924050633	1.0	1.0
0.0	0.5294117647058824	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.30000000000000004	0.55	0.5555555555555556	0.30810653699789003	0.5266847455125722	0.1904761904761905	0.4375	1.0	0.5	0.5
0.0	0.1778601204261232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36666666666666664	0.27808793608257654	0.21185232879733182	0.21104376108811354	0.11037138044437313	0.4375	1.0	0.5	0.5
0.0	0.4691222283305846	0.0	0.4090909090909091	0.0	0.0	0.36363636363636365	0.13636363636363638	0.0	0.0	0.5454545454545455	0.25	0.6663693794128577	0.32734431008012227	0.2631578947368421	0.29927007299270075	1.0	0.6329113924050633	1.0	1.0
0.0	0.40984356417528134	0.0	0.391304347826087	0.0	0.0	0.0	0.13043478260869565	0.0	0.0	0.2608695652173913	0.0	0.7217392381235449	0.34659044871764944	0.42090520418693794	0.4385520631610309	1.0	0.6329113924050633	1.0	1.0
0.0	0.11801585838096994	0.0	0.5	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.0	0.11116070321604801	0.15405587998364237	0.15811626576085955	0.21167883211678823	1.0	0.6329113924050633	1.0	1.0
0.0	0.23752087585822973	0.0	0.6428571428571429	0.0	0.0	0.0	0.21428571428571427	0.0	0.0	0.42857142857142855	0.0	0.38941007122825305	0.1733375741203982	0.47501525151128615	0.3753910323253389	1.0	0.6329113924050633	1.0	1.0
0.0	0.059757236227824466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1670392726730755	0.11557198160910238	0.1585611936982802	0.06934306569343067	0.4375	1.0	0.5	0.5
0.0	0.17647058823529413	0.0	0.45000000000000007	0.0	0.0	0.0	0.15000000000000002	0.0	0.0	0.30000000000000004	0.0	0.3888888888888889	0.2695912584905198	0.2633423727562861	0.23774765380604795	1.0	0.6329113924050633	1.0	1.0
0.0	0.23603171676193987	0.0	0.5	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.0	0.38906246125616806	0.15405587998364237	0.3162325315217191	0.5041710114702815	1.0	0.6329113924050633	1.0	1.0
0.0	0.1784220797323669	0.0	0.3461538461538462	0.0	0.0	0.6153846153846154	0.23076923076923078	0.0	0.0	0.9230769230769231	0.0	0.3894970707973389	0.15408202749084524	0.31678810518918515	0.3723575694378615	1.0	0.6329113924050633	1.0	1.0
0.0	0.17537449762513702	0.0	0.1875	0.0	0.0	0.0	0.125	0.0	0.0	0.25	0.0	0.7215783869450016	0.308068897874532	0.3681631449993552	0.17726798748696565	1.0	0.6329113924050633	1.0	1.0
0.0	0.23419632238587504	0.18181818181818182	0.1956521739130435	0.21739130434782608	0.0	0.34782608695652173	0.13043478260869565	0.0	0.0	0.5217391304347826	0.0	0.7217392381235449	0.34659044871764944	0.7891972578505086	0.6697452703709221	1.0	0.6329113924050633	1.0	1.0
0.0	0.17619528310544189	0.2	0.21428571428571427	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.2857142857142857	0.0	0.5554316582416493	0.32735424289618437	0.47385018256924727	0.4825201690357281	1.0	0.6329113924050633	1.0	1.0
0.0	0.05966253379323203	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.278336561863607	0.13483014267682977	0.15850544081723295	0.24887035106013208	0.4375	1.0	0.5	0.5
0.0	0.0	0.3076923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38941007122825305	0.19259835081938373	0.1583384171704287	0.34410844629822734	0.4375	1.0	0.5	0.5
0.0	0.059474026577455624	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27821219342667064	0.17334332719677398	0.15839405259459258	0.3314058204569153	0.4375	1.0	0.5	0.5
0.0	0.23640225320897593	0.25	0.0	0.0	0.0	0.47058823529411764	0.0	0.0	0.0	0.35294117647058826	0.0	0.3891493055555556	0.19257952461425318	0.5799630655586334	0.5489051094890514	0.4375	1.0	0.5	0.5
0.0	0.05966253379323203	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22266924949088562	0.13483014267682977	0.21134058775631062	0.28223844282238436	0.4375	1.0	0.5	0.5
0.0	0.059474026577455624	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3338546321120048	0.15408202749084524	0.2639900876576543	0.41672196416721974	0.4375	1.0	0.5	0.5
0.0	0.05985223978303564	0.5	0.0	0.0	0.0	0.8888888888888888	0.0	0.0	0.0	0.6666666666666666	0.0	0.16707662492546213	0.09631277455592746	0.21148931441905255	0.36943244451065094	0.4375	1.0	0.5	0.5
0.0	0.17758046614872364	0.26666666666666666	0.28125	0.0	0.0	0.5	0.1875	0.0	0.0	0.375	0.0	0.3336310188286076	0.21184553044548915	0.3691969481443166	0.5410397735736631	1.0	0.6329113924050633	1.0	1.0
0.0	0.17702378757145493	0.23529411764705882	0.25	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.0	0.500223164472216	0.2696079897148931	0.4743487972825786	0.6011470281543275	1.0	0.6329113924050633	1.0	1.0
0.0	0.05900792919048497	0.23529411764705882	0.25	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.0	0.333482109648144	0.25034930475968464	0.21082168768114604	0.2930135557872784	1.0	0.6329113924050633	1.0	1.0
0.0	0.17510259917920656	0.16666666666666666	0.36000000000000004	0.0	0.0	0.0	0.12000000000000001	0.0	0.0	0.24000000000000002	0.0	0.8324049316696376	0.32731451486746865	0.6834923207248352	0.5382418279911141	1.0	0.6329113924050633	1.0	1.0
0.0	0.05985223978303564	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11138441661697476	0.07704938253816035	0.10574465720952628	0.30865484880083427	0.4375	1.0	0.5	0.5
0.0	0.1781406568936723	0.3076923076923077	0.32142857142857145	0.0	0.0	0.0	0.21428571428571427	0.0	0.0	0.42857142857142855	0.0	0.33378006105278835	0.19259835081938373	0.36945630673100033	0.6277372262773724	1.0	0.6329113924050633	1.0	1.0
0.0	0.059474026577455624	0.3333333333333333	0.3461538461538462	0.0	0.0	0.0	0.23076923076923078	0.0	0.0	0.46153846153846156	0.0	0.1669273160560024	0.11555942807898772	0.15839405259459258	0.5338894681960377	1.0	0.6329113924050633	1.0	1.0
0.0	0.05994754589733983	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.375	0.0	0.0	0.0	0.07705252143208537	0.052890939068897164	0.31282586027111575	0.0	0.4430379746835443	0.5	0.08333333333333333
0.0	0.23492704414058918	0.0	0.21428571428571427	0.0	0.0	0.38095238095238093	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.5714285714285714	0.5238095238095237	0.27771582912082465	0.32735424289618437	0.3159001217128315	0.35475550189341964	1.0	0.6329113924050633	1.0	1.0
0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11143425304499131	0.03852678380818932	0.1058191252779837	0.4763295099061523	0.4375	1.0	0.5	0.5
0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11145918798637527	0.019263915081495643	0.10585639865779278	0.5119916579770595	0.4375	1.0	0.5	0.5
0.0	0.11820112660448796	0.25	0.2647058823529412	0.0	0.0	0.0	0.17647058823529413	0.0	0.0	0.35294117647058826	0.0	0.27796378968253965	0.2310979403113691	0.2636195752539243	0.3628779979144944	1.0	0.6329113924050633	1.0	1.0
0.0	0.05985223978303564	0.0	0.5	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	0.22276883323394953	0.09631277455592746	0.31723397162857886	0.47668702517503353	0.0625	0.0	0.0	0.0
0.0	0.11820112660448796	0.25	0.2647058823529412	0.2941176470588235	0.0	0.0	0.17647058823529413	0.0	0.0	0.35294117647058826	0.0	0.4447420634920635	0.25035714815992705	0.2636195752539243	0.37205422314911374	1.0	0.6329113924050633	1.0	1.0
0.0	0.05900792919048497	0.23529411764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22232140643209602	0.2310906198044762	0.3162325315217191	0.2601668404588112	0.4375	1.0	0.5	0.5
0.0	0.11876043792911486	0.3076923076923077	0.32142857142857145	0.0	0.0	0.0	0.21428571428571427	0.0	0.0	0.42857142857142855	0.0	0.2781500508773236	0.19259835081938373	0.3166768343408574	0.6715328467153284	1.0	0.6329113924050633	1.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03852678380818932	0.05290956263899185	0.1559958289885297	0.4375	1.0	0.5	0.5
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019263915081495643	0.05292819932889639	0.1115745568300313	0.4375	1.0	0.5	0.5
0.0	0.1778601204261232	0.2857142857142857	0.3	0.0	0.0	0.0	0.2	0.0	0.0	0.4	0.0	0.27808793608257654	0.15407156763599936	0.21104376108811354	0.3500441164674743	1.0	0.6329113924050633	1.0	1.0
0.0	0.2987861811391223	0.4444444444444444	0.45000000000000007	1.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.6000000000000001	0.0	0.38975830290384283	0.11557198160910238	0.42282984986208044	0.7466110531803962	1.0	0.6329113924050633	1.0	1.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055742067044663286	0.0	0.05294684915247951	0.5255474452554745	0.4375	1.0	0.5	0.5
0.0	0.23603171676193987	0.0	0.0	0.0	0.0	0.4444444444444444	0.0	0.0	0.0	0.3333333333333333	0.0	0.166741054824072	0.2696079897148931	0.3162325315217191	0.1170490093847758	0.4375	1.0	0.5	0.5
0.0	0.11894805315491125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3338546321120048	0.15408202749084524	0.21119207012612345	0.13347236704900942	0.4375	1.0	0.5	0.5
0.0	0.0	0.4444444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22271903023076733	0.11557198160910238	0.1585611936982802	0.2413972888425443	0.4375	1.0	0.5	0.5
0.0	0.05994754589733983	0.0	0.5625	0.0	0.0	0.0	0.375	0.0	0.0	0.75	0.0	0.22281865851537067	0.05778860626533075	0.10578187813779433	0.5276329509906152	0.0625	0.0	0.0	0.0
0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2225697547413365	0.15408202749084524	0.15839405259459258	0.30979239738363823	0.4375	1.0	0.5	0.5
0.0	0.2345611141652923	0.0	0.20454545454545456	0.0	0.0	0.36363636363636365	0.13636363636363638	0.0	0.0	0.5454545454545455	0.0	0.388715471324167	0.25031793541726655	0.31578947368421056	0.18852971845672578	1.0	0.6329113924050633	1.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11135951511538367	0.0963091127119093	0.10570746246552011	0.042752867570385815	0.4375	1.0	0.5	0.5
0.0	0.2927454029823438	0.0	0.0	0.0	0.2826086956521739	0.34782608695652173	0.0	0.0	0.0	0.2608695652173913	0.47826086956521735	0.5551840293258038	0.3658465196319541	0.42090520418693794	0.15253984805601073	0.4375	1.0	0.5	0.5
0.0	0.1784220797323669	0.0	0.3461538461538462	0.0	0.0	0.6153846153846154	0.23076923076923078	0.0	0.0	0.9230769230769231	0.0	0.1669273160560024	0.17334332719677398	0.15839405259459258	0.30410465446961804	1.0	0.6329113924050633	1.0	1.0
0.0	0.35020519835841313	0.16666666666666666	0.36000000000000004	0.19999999999999998	0.0	0.32	0.12000000000000001	0.0	0.0	0.48000000000000004	0.0	0.8324049316696376	0.3658245658607225	0.6309159883613863	0.4038627193181303	1.0	0.6329113924050633	1.0	1.0
0.0	0.5285858493163256	0.2	0.21428571428571427	0.47619047619047616	0.0	0.0	0.2857142857142857	0.0	0.0	0.2857142857142857	0.0	0.833147487362474	0.32735424289618437	0.8424003245675505	0.7795400911036716	1.0	0.6329113924050633	1.0	1.0
0.0	0.23827252419955325	0.36363636363636365	0.375	0.0	0.0	0.0	0.25	0.5	0.25	0.5	0.0	0.3339292364990689	0.1348254351030437	0.36971602996947556	0.7391032325338895	0.0	0.4430379746835443	0.5	0.08333333333333333
0.0	0.23827252419955325	0.36363636363636365	0.375	0.0	0.0	0.0	0.25	0.25	0.5	0.5	0.0	0.3339292364990689	0.1348254351030437	0.36971602996947556	0.7378519290928051	0.0	0.4430379746835443	0.5	0.08333333333333333
0.0	0.05966253379323203	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.278336561863607	0.13483014267682977	0.3170108816344659	0.2725060827250609	0.4375	1.0	0.5	0.5
0.0	0.2932013927066154	0.0	0.20454545454545456	0.0	0.0	0.0	0.13636363636363638	0.0	0.0	0.27272727272727276	0.0	0.6663693794128577	0.34660090374583613	0.3684210526315789	0.2254431699687174	1.0	0.6329113924050633	1.0	1.0
0.0	0.35239056621088377	0.0	0.42857142857142855	0.23809523809523808	0.0	0.38095238095238093	0.2857142857142857	0.0	0.0	0.5714285714285714	0.0	0.6665179898899791	0.288840010005171	0.42120016228377527	0.5813072828055541	1.0	0.6329113924050633	1.0	1.0
0.0	0.1784220797323669	0.0	0.6923076923076924	0.0	0.0	0.0	0.23076923076923078	0.0	0.0	0.46153846153846156	0.0	0.3894970707973389	0.15408202749084524	0.2639900876576543	0.3530192435301925	1.0	0.6329113924050633	1.0	1.0
0.0	0.23714682723483094	0.0	0.6	0.0	0.0	0.0	0.4	0.0	0.0	0.4	0.0	0.5005582849486379	0.19259207507688766	0.3165656416321703	0.7966631908237747	0.0625	0.0	0.0	0.0
0.0	0.17730168990673192	0.25	0.2647058823529412	0.0	0.0	0.0	0.35294117647058826	0.0	0.0	0.35294117647058826	0.0	0.7227058531746032	0.25035714815992705	0.36906740535549404	0.4554744525547447	1.0	0.6329113924050633	1.0	1.0
0.0	0.1784220797323669	0.3333333333333333	0.3461538461538462	0.0	0.0	0.0	0.46153846153846156	0.0	0.0	0.46153846153846156	0.0	0.3894970707973389	0.15408202749084524	0.2639900876576543	0.7932505450753627	0.0625	0.0	0.0	0.0
0.0	0.17758046614872364	0.0	0.28125	0.0	0.0	0.0	0.1875	0.0	0.0	0.375	0.0	0.4448413584381435	0.1733260689048843	0.31645452698084275	0.2818412036347385	1.0	0.6329113924050633	1.0	1.0
0.0	0.1781406568936723	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.42857142857142855	0.39285714285714285	0.33378006105278835	0.1733375741203982	0.2638973619507145	0.17205422314911362	0.4375	1.0	0.5	0.5
0.0	0.11728055708264615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33318468970642884	0.32734431008012227	0.2105263157894737	0.052137643378519304	0.4375	1.0	0.5	0.5
0.0	0.17927170868347342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2783987877884591	0.11557198160910238	0.10570746246552011	0.05057351407716371	0.4375	1.0	0.5	0.5
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22252004070185888	0.13481602072242724	0.10555894478028581	0.05005213764337852	0.4375	1.0	0.5	0.5
0.0	0.1784220797323669	0.3333333333333333	0.3461538461538462	0.0	0.0	0.0	0.23076923076923078	0.0	0.0	0.46153846153846156	0.0	0.3894970707973389	0.17334332719677398	0.2639900876576543	0.463361456062186	1.0	0.6329113924050633	1.0	1.0
0.0	0.35074899525027403	0.0	0.1875	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.9991085357700024	0.34657999425708463	0.6311368199988947	0.24722722532941513	1.0	0.6329113924050633	1.0	1.0
