,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,introduction,conclusion,text,word freq. in sentence
0,0.6759259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132701421800947,0.4142857142857143,0.13865632761111793,0.32175925925925936
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878321678321678,0.30231660231660235,0.1998486172436613,0.29243827160493835
2,0.8228663446054751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334588235294118,0.6141176470588235,0.2001074769334463,0.8665123456790126
3,0.7263681592039801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24737588652482267,0.15474308300395256,0.15401676817788787,0.09722222222222224
4,0.2495726495726496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41425178147268404,0.3119521912350598,0.13870270566027412,0.3032407407407408
5,0.1228956228956229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545971563981042,0.3107142857142857,0.12324490187650411,0.25000000000000006
6,0.1931216931216931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329832935560859,0.2620481927710844,0.07709415543545198,0.2044753086419753
7,0.22848200312989048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6534894613583138,0.30466926070038913,0.15381313381572156,0.4320987654320988
8,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317482517482518,0.30231660231660235,0.12295342189413226,0.11265432098765432
9,0.17380952380952383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6140845070422535,0.4587890625,0.18464980128785594,0.24382716049382722
10,0.36868686868686873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860969976905311,0.396958174904943,0.1842297850608214,0.3070987654320988
11,0.311965811965812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41425178147268404,0.36394422310756974,0.13870270566027412,0.3148148148148149
12,0.11424100156494524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6534894613583138,0.30466926070038913,0.10764829830188295,0.10108024691358027
13,0.31601731601731603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860969976905311,0.49619771863117873,0.23031156539832326,0.3742283950617284
14,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317482517482518,0.5038610038610039,0.1998486172436613,0.5486111111111113
15,0.06144781144781145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545971563981042,0.10357142857142858,0.13865632761111793,0.08641975308641975
16,0.45625000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4906015037593985,0.18405031737226912,0.6975308641975309
17,0.18159203980099503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49475177304964535,0.25790513833992096,0.09238960530046683,0.2662037037037038
18,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317482517482518,0.35270270270270276,0.18446957817375548,0.3070987654320987
19,0.17380952380952383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6140845070422535,0.20390625,0.12307819174235565,0.0871913580246914
20,0.1267361111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3737142857142857,0.261,0.12332840749457247,0.08101851851851855
21,0.12106135986733002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49475177304964535,0.30948616600790513,0.12320318673917734,0.2577160493827161
22,0.2856025039123631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6534894613583138,0.5077821011673153,0.19997796932956016,0.35725308641975323
23,0.16441441441441443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7706046511627906,0.2509615384615385,0.12291188187263492,0.29938271604938277
24,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317482517482518,0.4534749034749035,0.1998486172436613,0.49614197530864207
25,0.28163580246913583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6927102803738316,0.5058139534883721,0.21529693126433244,0.12422839506172843
26,0.5214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6140845070422535,0.6117187500000001,0.200042703674231,0.7276234567901235
27,0.238562091503268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347169811320754,0.3082677165354331,0.15396581366859355,0.30864197530864196
28,0.48026315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477777777777777,0.49809160305343514,0.27648088361089135,0.697530864197531
29,0.43013468013468015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545971563981042,0.3107142857142857,0.13865632761111793,0.4830246913580247
30,0.06541218637992832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29205741626794257,0.10524193548387097,0.09255202628696606,0.09027777777777779
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25093525179856113,0.105668016194332,0.06171528379594753,0.02314814814814815
32,0.30265339966832505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28860520094562647,0.25790513833992096,0.16942355889724312,0.2831790123456791
33,0.178921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24679245283018866,0.41102362204724413,0.18477013065106873,0.3371913580246914
34,0.4702093397745572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45138823529411765,0.511764705882353,0.2001074769334463,0.5300925925925928
35,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44717948717948713,0.4534749034749035,0.2613647735232845,0.2615740740740742
36,0.119281045751634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16452830188679243,0.20551181102362207,0.18477013065106873,0.12654320987654324
37,0.43259259259259264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4451044083526682,0.30000000000000004,0.29193828473756467,0.4205246913580248
38,0.4269005847953216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5248148148148147,0.49809160305343514,0.30721128501572414,0.6211419753086421
39,0.17136150234741784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927400468383,0.2031128404669261,0.2307545263387859,0.2507716049382716
40,0.24212271973466004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3298345153664302,0.5158102766798419,0.16942355889724312,0.30555555555555564
41,0.06437389770723104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12486873508353222,0.15722891566265063,0.10794485049227598,0.056327160493827175
42,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252214452214452,0.30231660231660235,0.2613647735232845,0.31250000000000006
43,0.238562091503268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28792452830188675,0.3082677165354331,0.18477013065106873,0.3202160493827161
44,0.1228956228956229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24796208530805686,0.25892857142857145,0.1540677533457317,0.27700617283950624
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.15800865800865802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236027713625866,0.2977186311787073,0.322475126073327,0.30324074074074076
47,0.2134502923976608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3633333333333333,0.6973282442748092,0.30721128501572414,0.9182098765432101
48,0.16441441441441443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32446511627906977,0.40153846153846157,0.2766561169922515,0.6149691358024693
49,0.06336805555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08304761904761905,0.15660000000000002,0.12332840749457247,0.16358024691358025
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061465721040189,0.15474308300395256,0.16942355889724312,0.2901234567901235
51,0.06144781144781145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12398104265402843,0.15535714285714286,0.1540677533457317,0.25694444444444453
52,0.23174603174603176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1228169014084507,0.4078125,0.21543560606060605,0.5509259259259259
53,0.06336805555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12457142857142856,0.15660000000000002,0.12332840749457247,0.1820987654320988
54,0.06144781144781145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16530805687203792,0.20714285714285716,0.1540677533457317,0.3148148148148148
55,0.06541218637992832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08344497607655502,0.21048387096774193,0.09255202628696606,0.17592592592592593
56,0.05877616747181965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12310588235294118,0.2558823529411765,0.2001074769334463,0.5038580246913581
57,0.17136150234741784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24505854800936766,0.4062256809338522,0.2307545263387859,0.6327160493827162
58,0.05712050078247262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20421545667447308,0.2031128404669261,0.2307545263387859,0.3333333333333333
59,0.155982905982906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616589861751152,0.4943181818181819,0.33772981614708236,0.8271604938271605
60,0.06541218637992832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04172248803827751,0.05262096774193548,0.09255202628696606,0.15200617283950618
61,0.18159203980099503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24737588652482267,0.30948616600790513,0.16942355889724312,0.4907407407407408
62,0.06144781144781145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04132701421800948,0.15535714285714286,0.1540677533457317,0.3896604938271606
63,0.13082437275985664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04172248803827751,0.05262096774193548,0.09255202628696606,0.13425925925925927
64,0.27402402402402404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2433488372093023,0.3011538461538462,0.2766561169922515,0.46296296296296313
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836450839328537,0.15850202429149798,0.07714992650214104,0.1628086419753087
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08404819277108434,0.15979591836734694,0.046317866637432516,0.1342592592592593
67,0.11424100156494524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20421545667447308,0.25389105058365763,0.2307545263387859,0.38271604938271614
68,0.06541218637992832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16688995215311003,0.3157258064516129,0.09255202628696606,0.21990740740740747
69,0.11587301587301588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28657276995305164,0.2548828125,0.21543560606060605,0.38348765432098775
70,0.05712050078247262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08168618266978922,0.25389105058365763,0.2307545263387859,0.30555555555555564
71,0.12106135986733002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08245862884160755,0.25790513833992096,0.16942355889724312,0.527777777777778
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836450839328537,0.105668016194332,0.07714992650214104,0.06635802469135804
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04202409638554217,0.10653061224489797,0.046317866637432516,0.03626543209876544
74,0.178921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16452830188679243,0.20551181102362207,0.18477013065106873,0.31327160493827166
75,0.3218694885361552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24973747016706443,0.41927710843373495,0.10794485049227598,0.3811728395061729
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05348360655737706,0.03088788975399349,0.10262345679012347
77,0.22848200312989048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08168618266978922,0.10155642023346305,0.2307545263387859,0.16203703703703703
78,0.1228956228956229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24796208530805686,0.15535714285714286,0.1540677533457317,0.1226851851851852
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08324582338902148,0.15722891566265063,0.10794485049227598,0.14120370370370372
80,0.06648451730418944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20911270983213429,0.105668016194332,0.07714992650214104,0.20601851851851857
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08265402843601896,0.15535714285714286,0.1540677533457317,0.24228395061728397
82,0.21629629629629632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28324825986078883,0.35000000000000003,0.29193828473756467,0.2885802469135802
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08324582338902148,0.10481927710843374,0.10794485049227598,0.043209876543209874
84,0.266812865497076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4037037037037037,0.3984732824427481,0.30721128501572414,0.25848765432098764
85,0.18434343434343436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12398104265402843,0.15535714285714286,0.1540677533457317,0.2314814814814815
86,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3658741258741259,0.4534749034749035,0.2613647735232845,0.4969135802469137
87,0.5480480480480481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272558139534883,0.8532692307692309,0.2766561169922515,0.9506172839506174
88,0.3743589743589744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899762470308788,0.4679282868525897,0.13870270566027412,0.4753086419753087
89,0.3743589743589744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899762470308788,0.4679282868525897,0.13870270566027412,0.4745370370370371
90,0.06336805555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1660952380952381,0.261,0.12332840749457247,0.17592592592592599
91,0.27037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485568445475638,0.35000000000000003,0.29193828473756467,0.334104938271605
92,0.4384384384384385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866976744186046,0.501923076923077,0.2766561169922515,0.7175925925925927
93,0.2457912457912458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33061611374407585,0.3107142857142857,0.1540677533457317,0.2623456790123457
94,0.357843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41132075471698115,0.3596456692913386,0.18477013065106873,0.6597222222222223
95,0.23174603174603176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503286384976526,0.4078125,0.21543560606060605,0.46064814814814825
96,0.2457912457912458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24796208530805686,0.3107142857142857,0.1540677533457317,0.5601851851851853
97,0.17632850241545894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2872470588235294,0.3070588235294118,0.2001074769334463,0.28086419753086417
98,0.18159203980099503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24737588652482267,0.20632411067193676,0.16942355889724312,0.15972222222222227
99,0.05407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242784222737819,0.15000000000000002,0.29193828473756467,0.12577160493827164
100,0.12874779541446207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12486873508353222,0.05240963855421687,0.10794485049227598,0.04706790123456791
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1649172576832151,0.10316205533596838,0.16942355889724312,0.07253086419753087
102,0.18434343434343436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24796208530805686,0.25892857142857145,0.1540677533457317,0.34104938271604945
103,0.36868686868686873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847113163972286,0.6450570342205324,0.322475126073327,0.396604938271605
104,0.06541218637992832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12516746411483254,0.05262096774193548,0.09255202628696606,0.18904320987654324
105,0.12106135986733002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1649172576832151,0.15474308300395256,0.16942355889724312,0.21913580246913583
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242784222737819,0.15000000000000002,0.29193828473756467,0.25077160493827166
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12486873508353222,0.15722891566265063,0.10794485049227598,0.16203703703703706
108,0.1228956228956229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20663507109004736,0.20714285714285716,0.1540677533457317,0.2847222222222223
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12252927400468383,0.25389105058365763,0.2307545263387859,0.35416666666666674
110,0.1228956228956229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24796208530805686,0.25892857142857145,0.1540677533457317,0.40432098765432106
111,0.1267361111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491428571428571,0.31320000000000003,0.12332840749457247,0.3973765432098766
112,0.06144781144781145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20663507109004736,0.20714285714285716,0.1540677533457317,0.09027777777777779
113,0.10398860398860399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616589861751152,0.09886363636363638,0.33772981614708236,0.1820987654320988
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08285035629453681,0.0,0.13870270566027412,0.07330246913580249
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16649164677804296,0.20963855421686747,0.10794485049227598,0.1712962962962963
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08344497607655502,0.05262096774193548,0.09255202628696606,0.0601851851851852
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041923076923076924,0.05304878048780489,0.06173854275120099,0.03395061728395062
118,0.5480480480480481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489302325581395,0.6023076923076924,0.2766561169922515,0.7299382716049384
119,0.2351046698872786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3693176470588235,0.3070588235294118,0.2001074769334463,0.267746913580247
120,0.06144781144781145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12398104265402843,0.05178571428571429,0.1540677533457317,0.06944444444444446
121,0.41143317230273757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45138823529411765,0.4605882352941177,0.2001074769334463,0.6033950617283952
122,0.12874779541446207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081145584725537,0.20963855421686747,0.10794485049227598,0.2623456790123457
123,0.4702093397745572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4924235294117647,0.5629411764705883,0.2001074769334463,0.5408950617283951
124,0.178921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16452830188679243,0.15413385826771656,0.18477013065106873,0.15354938271604937
125,0.1600877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32296296296296295,0.19923664122137405,0.30721128501572414,0.2021604938271605
126,0.298202614379085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20566037735849058,0.3596456692913386,0.18477013065106873,0.2908950617283951
127,0.20797720797720798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32147465437788014,0.24715909090909094,0.33772981614708236,0.2839506172839506
128,0.2157210401891253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263111111111111,0.2796428571428572,0.5805670065813264,0.39351851851851855
129,0.2457912457912458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24796208530805686,0.15535714285714286,0.1540677533457317,0.2106481481481482
130,0.06541218637992832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16688995215311003,0.10524193548387097,0.09255202628696606,0.14429012345679015
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1649172576832151,0.20632411067193676,0.16942355889724312,0.10262345679012347
132,0.2566807313642757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44101149425287356,0.44320754716981137,0.3529753634638262,0.6435185185185186
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252214452214452,0.05038610038610039,0.2613647735232845,0.10339506172839508
134,0.15020576131687244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39908466819221966,0.5376404494382022,0.38343906268434574,0.3109567901234568
135,0.1267361111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12457142857142856,0.1044,0.12332840749457247,0.1203703703703704
136,0.19623655913978494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12516746411483254,0.10524193548387097,0.09255202628696606,0.13348765432098766
137,0.16898148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3667289719626168,0.25290697674418605,0.24606424606424607,0.21219135802469136
138,0.12874779541446207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081145584725537,0.20963855421686747,0.10794485049227598,0.17515432098765435
139,0.1329690346083789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1672901678657074,0.211336032388664,0.07714992650214104,0.14814814814814817
140,0.5719373219373219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7635023041474653,0.790909090909091,0.33772981614708236,0.9174382716049385
141,0.19010416666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491428571428571,0.261,0.12332840749457247,0.4483024691358026
142,0.24212271973466004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371063829787234,0.20632411067193676,0.16942355889724312,0.3742283950617285
143,0.37851851851851853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046403712296983,0.35000000000000003,0.29193828473756467,0.6134259259259258
144,0.18434343434343436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28928909952606635,0.3625,0.1540677533457317,0.31250000000000006
145,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40652680652680656,0.30231660231660235,0.2613647735232845,0.47145061728395077
146,0.2534722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3321904761904762,0.31320000000000003,0.12332840749457247,0.40740740740740744
147,0.2616487455197133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29205741626794257,0.3157258064516129,0.09255202628696606,0.3788580246913581
148,0.6403508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6459259259259259,0.7471374045801527,0.30721128501572414,0.7847222222222223
149,0.3324225865209472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25093525179856113,0.26417004048583,0.07714992650214104,0.3688271604938273
150,0.4055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684507042253521,0.4078125,0.21543560606060605,0.5131172839506173
151,0.27037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3641763341067285,0.15000000000000002,0.29193828473756467,0.39814814814814825
